hash,createDB,sizeResult,buildTime
57382251b20b08334d81f9590e590217f07eca6b9773360e7ba43dd9a5934af714e50195a886ede531d8f8f73efc624191de1656f485694d7016f19376efed15,1,142,0:01:56.752773_0
74a8ab9d19aa5a81ad951f7417dbb0396a33a6e5d83a05d705998f43f0022ae257caa6c00d820808fd08d1585bf39d1a6a275ac57311d17d98eb64e8438f4120,1,142,0:01:19.540425_0
a4fcbaa38b1b79b228c1d304a69de4616355f9ae8a3019cc634986861d65ac35cfb1bd0d9b4936831dbcb258874c4a0a707c66e3566f35872ff73ef638b0c111,1,142,0:01:22.139438_0
4a8f4c473918478c63ad0335d7220968c46fe5156b0a3e31101c8b7a1cc616cde25dbee4417271a5e2f4da22f7adca5eb78273c76115342d578d40de46f8428c,1,142,0:00:20.838226_0
ad54949f8805ddeae8e36911a4739801d7f91bfbdc6db07e3af0ebd7c8e52864998c8e6f6f4bcd0582cd97d8f13c12adbbb2500ab97b81d474d6dcbf4bb29c9a,1,142,0:02:53.542866_0
7cc0e560a0b1f0cfec6072424619c1b7f22136bae82278845519623dcc29c3709c76bca464b7d6ed04baf8f1b8fe312f9827abbf5f0a011a97179105c466b7b6,1,142,0:00:59.851336_0
668575868803b6ae75f2549562a62bde21e62fa09786db7281b7ab459edae3e9565189bc1efe028920d305de97ebeddd069f068af6774be5cdf5cc15fb8cf5b7,1,142,0:02:15.304277_0
144807b2ed52b3686d3888628475e2aba1ba64a83d4568f508bfdcb814c25af54083d7f5bf80e5d8f6891a758bd6986919494c8832fbb0767822a528f8d5abbd,1,142,0:00:32.222323_0
0c7d55af3075de2b58d7abd0bf53df6c86a959b917bf48796880fa51cecee75a3744fe04b9cf7c5b40d39f943f45da51f603a66879d213fcfe8b3cb6064bd385,1,142,0:00:52.980282_0
b5d1b41e7188085224a423d4a3177c2fcbe9c29aee03b4c88f0c3e37aa1a00ecb946ed6ade3bfd89f53b42d50f9bfd39a82f58ac823dc5377cd12b2db3080184,1,142,0:00:46.043336_0
a3155dd37be9b2d7a0d2343d2eae1b7837faf688bab27c8e47f45d40b7a27233fab18c553d237c085ce26622b8fd2dc583ab602a8f0b2726875f94e4dc4fd6fa,1,142,0:01:42.661935_0
fe24d09c410e9e072a65d8fc2dd66d9d3cd41898b8f2ac10dda3e66357219cd24a17a1a48d7852fbf81ff1536ab9603d51012d25d1ecd210249c0bb350aaba56,1,142,0:00:56.230839_0
1bd10093fdf27e3d97192baed8a44aa1de6e59562487afcdec6ac2be4606db8658bd7cfcd1920cd7e0c99195b07850a1758e839b3ee41fa96a521465fb95ab4b,1,142,0:00:59.280112_0
a895842fd04ab270daab7ca8b5383be7511ae5ae8b0f5241f4594a64bab7d1041c22809574eaf038059a2ce6cb1a758d4beaea946fe480d3d2fbcf2e5290deaa,1,142,0:06:12.924033_0
aa06b27082f91b9572480eb1af370575179c58cefafc5a77fff06992d81d1aa93d5bd66fcf3a0b97d97c3d5c3e50fdc9421ce466debda26a94fa0438e8e733ab,1,142,0:01:46.605852_0
343a78daa8e3cdfc80e5a704d563837dbd8a671643134cecf754c23192f77404132317a6e6866bbcc56caffae0266f03f0a37d8a46a1189bfbc989762bd987cc,1,142,0:02:31.142322_0
b8cbc02dffb17822c85bc2b599d6bcc982f2cb0e5fed481d9fc2276486ff6bc3fb11f6dd7e526e42774469181a9dbcfd6b71b6c17b56358aefc66279f9f95de1,1,142,0:03:45.633162_0
9a43e3393473f2cb1574f8f685c66b343013a5e48257dce6560f0cdf48ac5047aef8b28f1b8aede3adb01fb3adec160a9999727367fcfd13b378d5bedef87f69,1,142,0:00:52.933080_0
b0e4a3855fa746f0ce9f4d2760faaebc155c6d1c3c49ad5e9efe5c53234de84f68ec57aa8256b692f99507ff6637823519594517e53df9e281e4714e133d8834,1,142,0:01:39.540943_0
c95ba583715d408d1ec4f70a72a2e6cb46808657df32f8761a37be7950fbb61555fbafa26cdba6711984553fe622c18b4dddf46ececea2cf84840d23a2fd3265,1,142,0:01:08.871110_0
3b0ade0598963f87b89a4d4d7ecd9b18b2959d65c011130982d1881fbce036fbd19db9283e7aefd293fc074fa63015f4b8d40536c5aedd6fee7a62acc596db6b,1,142,0:00:26.357289_0
efa8d3674abcf35133f0e9bff5ff8730fa5172e0f56cdf5aa46513f8dc59e3ca01a65408350e56abbfc2c18128b51eca0d17410e14f79a3804c4bf712296f04b,1,142,0:01:34.254727_0
ec53e07161e97f11df05328b3c61caf7f635e179600f3aabb7d84a155fa811bdd67ce3322d0b4e5fcacd2fb714e5079eb67cf585ce6a1d64c9b3cc65cfdff27e,1,142,0:00:24.319203_0
aab9f06a479b0be962ea4058a9f6242d2818c5ed3d26a811af819c62538d26e243f0879ebbdad7242c5e1b8a5b0666ac5f28d7b195d90ca392e8af1eab675187,1,142,0:00:17.663849_0
bf66897537666c4d8fc3d864b2500bceff818de8247cfb2f637675c990558c386006d8d95742c14aae99e56d8854c2dbc150852a602703598c062751d4276f06,1,142,0:00:23.449087_0
7f711f35745b4cf2ebc7103be44235de30a203fe4a43fef1a1c4a7715632700efb760737690276722008245094868c1efd3ad31495938ab1f34399b111a29975,1,142,0:01:34.137380_0
db053c3593b96d5f67cb6fc43555c8cb65aec7664ef0731da6c6d30cd20a3267befba99c16cc37a195a4d8cd5b3c398af340879631b78893d133d1dcede5d0bf,1,142,0:00:41.180739_0
89316ee47ff693cae75c1f380e9ea9b7231c13949a6d6f3fe0cee3c9e6eb8e209aeb1bf88eeecfec79671990ef877a10e0fadbd6425a80e6ceabd3519b56400a,1,142,0:00:15.861378_0
8379b08a4f15f8a0cd46aaa87a91602314756adf13691a084859ec293833b58f6cae0b3c2d0c07504fb1d69a49591e3f33a1d9553ff3532fa4524f2fc1c6d1c3,1,142,0:00:14.550907_0
f380eb6a25f07739bcde8b9e9534652c26b160ed5c3538fe31b2c9e7936f0f0c6a89645101318d114a723084c8aeac9055465b3dc1825c9b8f846174fd2e9793,1,142,0:00:18.090063_0
7bd57050f4bd21fc7560ecbc0f9f1501ae9ae2cd3427a757ec91f814c4b051298161a44e8cc1b5a77845c8c21e3a885830a00430a8ea572efd818d2ed7922307,1,142,0:00:17.209551_0
b9b796c5d278aea6484719db19406cf3427a98cc65f35d54b247b2c9f1cc335715cde608d78be90b00391c127468bde666c11fe127996d782d0760a8814a741a,1,142,0:00:21.107093_0
b0b9b0bf2008758b485fb5ccfb8e5c8016caecdf1920f00a81d3d7a92b648deceb0d69cf36b9850e64e1ef70e422dde79202644d3062063b489fd45978883ffc,1,142,0:00:21.441248_0
197925b8b831faee73844d9755c1ccb6572436c10664d34e285cbc81a34ba693eaee7e29c948d747ece8ebb7771769d884c93830b8f010a5539915978999f9d2,1,142,0:02:05.321259_0
02672a36591f7e5b42f6a7db7a88407abcd6bfc5c9f09e3fbd7fd4f3392706515b936079379fd0cd3c77316a78cf0f157af0c99a6d1ea568f6bc03450bba8937,1,142,0:01:43.061997_0
35d51e61b83b267e2fca5f74bbe15483d574e732502751d42d0aa7c70af051aa39608b35a269bce3c5d75a320020dc167496130833d04573dbf2c5ed496147ac,1,142,0:00:47.321341_0
3ff722e99233b6c90fa00405170c23b435d71f94b02a875a566704e1cb695fd87b2e48b4535c2e8dff0b71823b3f2ff55b198f2153d0f71a74e2c069c6fa7248,1,142,0:05:02.741505_0
af0034fc6db1643d42c36ccf3bbb8cfe2413e450cdda8028bf3fbe9212e660148d1b8809e82a34cd15966ff7c4ec55edac654cf012daf5f0fc58d17e6b92cfbd,1,0,0:40:00.062535_0
d304b20dfe6178c87c21644e10158ceb712ce0da75e38750707047b1538f0a511929271836226262f71027914bd84332bbfa6785c25108df1fe2e179cf95f73e,1,0,0:02:22.764350_0
375264ac988ee62778b3e56beda001292f97912c4098dbc6c184781e595a9ef885fd54eb0502088ee12243832c787f46645aa0b2aec7c781ba9f3c21bfe28da2,1,142,0:01:52.766745_0
5543d6de26c96082772e8e11803a03c3e51bf324120e539b68715b20d1a31ef437ca8019d9c55b8feb6f33e4fb7a34085c0f0aa4c9a18970c1b1c8edd3531bfc,1,142,0:02:40.862757_0
fd3febfb2d730b356d38073505d08e26847ef0214e6a849843c9c757cd2c49e31ebbcc43ffd5d6a75ed53fe57d7775687df10cfb1306a2cfcbc2d7a3cfaf9a63,1,142,0:02:42.524365_0
0579591a114738fa6da38942872391fb95a74a118d1a590415323d3caefd39fb905658135f4d58c11f9bec6384b16a919e167ca719644eb39d4fda37fafdddd7,1,142,0:06:14.261798_0
8fc85d9cb05a1080c538cfa289460812694899572b3475f0d1433713668b3a78a337b921815d2314e92e5656fe515340c29c796ebcd5abf110fdf43e2672de46,1,142,0:00:17.935415_0
d121babd771edb0d72b9e614002d27b4a72cc2da1e12e55e5c81ceb9cea0e65f77ce7d13e936acabac98475141d17516e50a39b6f6d17132de376fd56d60d4a6,1,142,0:02:41.277538_0
d8aef2678ca256257122561c3d8d8c6bd8e1c47b059093542a9690c18204055fd775dee63d5799f0883cb51428ac67038d1bc64ec4081a00a0f960d578d45020,1,142,0:00:46.799673_0
2c88b55d7f520d5b0b1c596d9e396c646fc8782d44b5736d6b5b7e15b53cb1b3b555872323d3612f5f23c25c63ef5b7bf2762e9bd4afd11126000c81a8ef15e3,1,142,0:01:31.286049_0
e50be302cad7c3ae406aab23b225c0a273b121067d35097c1f72a71e6ddd65e2e5bd9d76a435f5153f3fd9d2c148a1afa966e8888191d355358ee18951ca5e9d,1,142,0:00:17.050397_0
4ad02d7a1e6e131c8c004b0bce254137337e07fb36975c992e86f6009a1e06dd73dbaab56e9395e2fc050ecd53a21c6c4e9ff80d59d3c3349c4583a5416eacbb,1,142,0:01:46.312356_0
8492b1a778dca32a8366604f7ce27f55d5696d6dd32bef1b9047279d0bc77947b53a75207ca922a82543bce0b69cb573377361500b5cc81ab297f27881051241,1,142,0:03:00.338538_0
647178245a18b6a171ac8646ac5b23b7800b49d1e86987c961dbc83253d777c147f61bc5a3503756e6ad3bf4ea2ff0d6a99c27834f851b3e2532d73bf7924c80,1,142,0:03:41.909617_0
ebb960a92688e94934fb27738fddedb7e7931b32185ff665d5174b9b0f41658c519c67cc5c067e2dd753773625ba43d57d3370a03822aff2922963119b0e124f,1,142,0:00:24.687951_0
15d2ba5f108268f8efdbd3e8109293cc508754a301bc9f728fa7b8919096c3360971cfa16b1044a126098f404b170e8fd1dfab56975cd9ca07356dd55201ecaa,1,142,0:01:16.022771_0
f1dd79fc73509767f4fff968567ff6a8c43834d9c5b900feab2b271d4cc14aba222f9517ef3bd7b57d137d4ea085ed0add36a474fae397182db7a10a72f01174,1,142,0:00:42.090267_0
