hash,createDB,sizeResult,buildTime
aa36b332fcc7d94517fe32521ced72bbf52476df54e68e8c67160c9b9fa4262acbf11c46cffd8f828d37ac6d4aee035c429a0bd7f2c8e52be84ddda4ebb6ce6e,1,142,0:00:13.679488_0
b2a0beb76889a400b4d70b7d2d52df5de4f153e7bf21c885e23b21cbe6e9db80699843a1c31df5531110dda23afc1bcfa08aa360ee1c9916b7dd657525279861,1,142,0:01:12.834418_0
0e7c5baa5e3bee4c938ba1099859f6a342f42b031317c9c2ed54c37f087b3e13f128245f9c664d3cfc87163ea40119ff304ca764628929a4b3cf876de2d726a1,1,142,0:00:13.660092_0
142d43ac70029d5cb747fb5a7db90e5d93f3f0a9fcae18c239f0d8daeac847afebe24321f32bfd99d225e725f4440071a516534b311627ce65d2a1a3cf486f91,1,142,0:00:16.836578_0
ba554d99bf9b66675ee5714f76cea24af798524928e1267ffc37552d2c3942b00d3994b97e58f43670be0bf4a076c90575ac4faa3521f24719b335f711b95fbb,1,142,0:01:34.076876_0
d61a827391fcbe3c0d75dda299772058b82a6f325fc0c81012e07a2782f74f23f90ffc0affd72d4a41108901f22f9ad33dc37ae7b93108e51d7241949e7308c6,1,2422,0:02:18.732118_2022_06_21_10_35_05
4f8968c829655020b64ad34df19e7a0236cace9a7967bc632a1e9ec215b5d78683f37284101fa85b083579e3a6639ab41bfdddb2bfcac260a6ed821413fd6979,1,142,0:00:36.900966_0
f654bf55d6cb8c8e8272201e61532bcbfa3cae64ec9460754000448e43a85e10db25ca1fe07ce95e119868490c375d1e908d3bb130d8534569ccac900dd9a2a9,1,142,0:01:28.069810_0
45d1d95c35de42330302ebca9a43b82592b9239bb3d7cf62075a22adcbcb7e5ffdc2a31f6da756ba68ac0956abbf961d2374fe5bce4e4e8e99067c836a348441,1,142,0:00:32.327046_0
7a1d88212b63be5600c07f9fb836141a6a43807f3bff927690aad064c794a74db896c7b4e29d44ee37ab7ed354b2912af29806efe627a36ac2e3f786725e2feb,1,142,0:01:11.025815_0
90c43b69770f7dc056796577eebf6cd5db4058bb03784521616f82aa3c65c9b4e049ef710dc64742ac0e68a33fdf8c88d536ed499b39e27102175276d295df92,1,142,0:01:35.924293_0
89a6ac5965748664724bf6d566b4a6010abf9288e1b131de35c484eaade621fceb4eddbb5fbf220723116748c931e18b0e343f58325c6705a5bf6ab47498d7d1,1,142,0:01:31.712231_0
ca9801daeb017fb04b7bc12355413dc96ea32ba7b80031b233f3dc87326a113fce98b5787fff3ea29b457227ec435122ed40e59591e1a28c21d3a2c531a98461,1,142,0:00:34.354918_0
c3efd240fafd0617086e37892a4ec57517e355d6c6cd894531f6e1d3e73836e124553bdbc6eb4d2503d21a319a6a08ed4339804189ee8b1921233b96aebfdcb2,1,142,0:01:12.980579_0
